exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
8902;125.825;2.74613;-0.0000000000000000277556;0.357271;0.678559;0.962026;1.20768;1.41543;1.6008;1.76415;1.85975;1.91642;1.93634
8903;85.0162;7.74751;0.;0.357324;0.678575;0.962027;1.21487;1.41627;1.58284;1.71517;1.80967;1.86636;1.88634
8904;142.617;3.33301;0.;0.357324;0.67859;0.962049;1.20772;1.41556;1.58573;1.73253;1.83874;1.89506;1.91499
8905;31.1647;3.69319;0.;0.363776;0.736181;1.02366;1.26929;1.47718;1.64726;1.77955;1.87403;1.93071;1.95069
8906;134.961;2.13493;0.;0.357324;0.67859;0.962019;1.2077;1.41552;1.58903;1.76504;1.87567;1.93222;1.95214
8907;117.874;17.5505;0.;0.357323;0.678574;0.962047;1.20774;1.41382;1.65776;1.87549;1.97;2.02672;2.04669
8908;50.0466;3.73531;0.;0.357244;0.686267;1.01374;1.26121;1.46908;1.63916;1.77144;1.86593;1.9226;1.94259
8909;85.2507;5.69868;0.;0.357324;0.678594;0.962021;1.21574;1.42809;1.59471;1.72705;1.82155;1.87824;1.89822
8910;63.2424;10.2715;0.;0.357334;0.678578;0.973962;1.21107;1.41899;1.58909;1.72138;1.81586;1.87254;1.89252
8911;98.9165;13.6015;0.;0.357335;0.678554;0.962046;1.2079;1.43811;1.62464;1.75778;1.85225;1.90893;1.92892
8912;180.867;4.10499;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.8127;1.87826;1.89711
8913;135.187;11.1184;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58646;1.72746;1.81774;1.87451;1.89448
8914;155.151;15.1558;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.71712;1.82734;1.90224;1.92226
8915;167.325;7.14228;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71795;1.81925;1.87294;1.88884
8916;40.4165;15.3582;0.;0.356947;0.739337;1.08709;1.33425;1.54211;1.71219;1.84448;1.93896;1.99564;2.01562
8917;106.03;11.644;0.;0.357335;0.678554;0.962049;1.20769;1.42726;1.5953;1.73019;1.82466;1.88134;1.90132
8918;118.672;8.07657;0.;0.357324;0.678594;0.962021;1.20771;1.41581;1.59631;1.71613;1.81014;1.86684;1.88682
8919;119.79;11.4365;0.;0.357335;0.678554;0.962046;1.20769;1.41563;1.59875;1.72629;1.8213;1.87797;1.89795
8920;107.729;13.379;0.;0.357335;0.678554;0.962046;1.20768;1.42907;1.60984;1.75086;1.84528;1.90195;1.92194
8921;130.188;10.9564;0.;0.357335;0.678554;0.962046;1.20772;1.41559;1.59;1.72351;1.81735;1.87402;1.894
8922;48.823;7.87205;0.0000000000000000277556;0.357348;0.681604;0.965479;1.20372;1.41167;1.58175;1.71404;1.80852;1.8652;1.88518
8923;18.5201;15.5886;0.;0.43371;0.835717;1.11997;1.36561;1.57351;1.74359;1.87587;1.97036;2.02703;2.04702
8924;22.8877;14.3865;0.;0.405604;0.770958;1.05902;1.30462;1.51251;1.68259;1.81488;1.90936;1.96604;1.98602
8925;44.7747;2.46127;0.;0.357041;0.716999;1.07674;1.3262;1.534;1.70407;1.83636;1.93085;1.98752;2.00751
8926;61.5287;7.62183;0.;0.357333;0.678461;0.971328;1.20639;1.41254;1.58266;1.71496;1.80944;1.86612;1.88611
8927;97.4182;13.0316;0.;0.357335;0.678554;0.962032;1.20826;1.43476;1.61608;1.74884;1.84331;1.89999;1.91997
8928;75.6163;3.1858;0.;0.357271;0.678513;0.964401;1.25475;1.47681;1.64678;1.77908;1.87356;1.93026;1.95019
8929;178.166;9.96216;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81272;1.8799;1.88939
8930;121.301;16.8235;0.;0.357323;0.678574;0.962047;1.20771;1.41533;1.63401;1.82679;1.92154;1.97824;1.99822
8931;64.6748;3.87357;-0.0000000000000000138778;0.357269;0.678492;0.979235;1.25281;1.45993;1.63004;1.76234;1.85682;1.91351;1.93349
8932;137.425;3.77897;0.;0.357324;0.67859;0.96202;1.20771;1.41556;1.58647;1.73723;1.83431;1.89082;1.91076
8933;151.793;15.7855;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58568;1.71821;1.83839;1.91414;1.93409
8934;139.8;12.038;0.;0.357324;0.67859;0.962049;1.20772;1.4156;1.58558;1.73041;1.82209;1.87944;1.89941
8935;115.917;6.7058;0.;0.357324;0.67859;0.96202;1.20771;1.41625;1.59709;1.71902;1.81332;1.87002;1.89
8936;106.919;4.50971;0.;0.357271;0.678559;0.962025;1.20763;1.42353;1.60829;1.73817;1.83269;1.88938;1.90936
8937;35.9971;2.15021;0.0000000000000000277556;0.362696;0.786228;1.11917;1.36465;1.57253;1.74261;1.87489;1.96938;2.02606;2.04604
8938;25.3249;2.78144;0.;0.390119;0.784029;1.07094;1.31653;1.52442;1.6945;1.82678;1.92127;1.97795;1.99793
8939;73.1205;2.54664;-0.0000000000000000138778;0.357276;0.678428;0.969005;1.28201;1.5075;1.67739;1.80967;1.90417;1.96088;1.9808
8940;153.356;2.2984;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58559;1.72143;1.84545;1.90902;1.92892
8941;52.4523;17.1366;0.;0.357447;0.673474;1.13559;1.44051;1.64852;1.8186;1.95089;2.04537;2.10205;2.12203
8942;16.4804;7.592;-0.0000000000000000832667;0.367926;0.675296;0.95837;1.20406;1.41195;1.58203;1.71431;1.8088;1.86548;1.88546
8943;73.978;15.2399;0.;0.357335;0.678589;0.964913;1.25904;1.51173;1.68182;1.8141;1.9086;1.96528;1.98526
8944;157.43;14.9697;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71734;1.82571;1.89825;1.91847
8945;166.105;5.27121;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.8195;1.87592;1.89316
8946;22.2472;10.1788;-0.0000000000000000277556;0.369878;0.682071;0.965602;1.21126;1.41915;1.58923;1.72151;1.816;1.87268;1.89266
8947;163.504;3.88254;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.718;1.82189;1.88195;1.90081
8948;120.489;9.34573;0.;0.357324;0.678594;0.962021;1.20771;1.41568;1.59662;1.7172;1.8113;1.86799;1.88798
8949;145.85;17.637;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58578;1.73522;1.92296;1.97797;1.99797
8950;110.948;5.65603;0.;0.357324;0.678594;0.962021;1.20769;1.41844;1.59947;1.7253;1.81985;1.87653;1.89652
8951;83.069;3.62718;0.0000000000000000138778;0.357271;0.678556;0.962005;1.22841;1.46034;1.63001;1.76232;1.8568;1.9135;1.93342
8952;78.1676;4.93137;0.;0.357324;0.678567;0.96222;1.22768;1.4356;1.60518;1.73749;1.83198;1.88866;1.90864
8953;12.2655;7.37405;0.;0.365704;0.675982;0.959492;1.20515;1.41304;1.58312;1.71541;1.80989;1.86657;1.88655
8954;106.409;11.4055;0.;0.357335;0.678554;0.962049;1.20768;1.42628;1.59363;1.72803;1.8225;1.87918;1.89916
8955;148.422;7.33142;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.72342;1.81701;1.86836;1.88837
8956;138.777;8.52946;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58597;1.72871;1.81104;1.86738;1.88737
8957;21.0892;3.37657;0.;0.397883;0.757679;1.04101;1.28668;1.49457;1.66464;1.79693;1.89141;1.94809;1.96808
8958;156.984;11.6524;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.82241;1.87461;1.89475
8959;104.203;17.5881;0.;0.357323;0.678574;0.962029;1.20782;1.48033;1.77561;1.90555;2.00009;2.0568;2.07677
8960;51.5263;16.5398;0.;0.357408;0.684784;1.09668;1.39181;1.59973;1.76981;1.9021;1.99658;2.05326;2.07324
8961;122.793;4.4593;-0.0000000000000000277556;0.357271;0.678559;0.962026;1.20769;1.41561;1.59829;1.73656;1.82985;1.88657;1.90655
8962;54.2207;3.56521;0.;0.357272;0.681579;1.01066;1.26526;1.47305;1.64313;1.77542;1.8699;1.92658;1.94656
8963;131.444;5.82227;0.;0.357324;0.67859;0.96202;1.20771;1.41555;1.58846;1.72943;1.81714;1.87386;1.89384
8964;156.363;9.21379;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71869;1.82239;1.86843;1.88833
8965;169.08;6.72315;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71791;1.81771;1.87474;1.8895
8966;51.5025;17.8169;0.;0.357622;0.650474;1.30277;1.5392;1.74742;1.91749;2.04978;2.14426;2.20094;2.22093
8967;138.173;8.41423;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58606;1.72859;1.81094;1.86733;1.88732
8968;128.655;11.828;0.;0.357335;0.678554;0.962046;1.20772;1.41559;1.59253;1.72564;1.82308;1.87972;1.8997
8969;91.9136;8.06947;0.;0.357324;0.678594;0.962049;1.20956;1.42194;1.58261;1.71493;1.80941;1.8661;1.88608
8970;46.1216;6.20725;0.;0.35731;0.684555;0.973102;1.21379;1.42176;1.59184;1.72413;1.81861;1.87529;1.89527
8971;24.8748;8.46035;0.;0.363375;0.676294;0.956332;1.20204;1.40993;1.58001;1.7123;1.80678;1.86346;1.88344
8972;19.0918;16.1295;-0.0000000000000000208167;0.449179;0.870446;1.15431;1.39995;1.60784;1.77792;1.91021;2.00469;2.06137;2.08135
8973;48.5292;10.9128;0.;0.357316;0.687534;0.970404;1.21785;1.42571;1.59579;1.72807;1.82256;1.87923;1.89922
8974;55.5642;8.58776;0.;0.357317;0.67878;0.97037;1.20379;1.41153;1.58163;1.71391;1.8084;1.86508;1.88506
8975;80.5693;17.8335;0.;0.357323;0.678606;0.961325;1.33687;1.68646;1.85546;1.98779;2.08226;2.13897;2.15895
8976;70.55;13.5761;0.;0.357331;0.67854;0.973364;1.23939;1.46603;1.63604;1.76832;1.86283;1.9195;1.93949
8977;84.775;5.58673;0.;0.357324;0.678594;0.962017;1.21651;1.42895;1.59593;1.72826;1.82276;1.87945;1.89943
8978;121.701;4.23286;-0.0000000000000000277556;0.357271;0.678559;0.962026;1.20768;1.41567;1.60049;1.73923;1.83292;1.88963;1.90956
8979;51.9613;7.99485;0.0000000000000000138778;0.357343;0.679655;0.968328;1.20362;1.41154;1.58162;1.71391;1.80839;1.86507;1.88505
8980;90.7802;2.24803;-0.0000000000000000138778;0.357271;0.678527;0.9618;1.22012;1.49925;1.68252;1.81461;1.90911;1.96581;1.98573
8981;120.405;10.7262;0.;0.357335;0.678554;0.962046;1.20772;1.41562;1.59782;1.72192;1.8167;1.87337;1.89335
8982;121.826;12.2314;0.;0.357335;0.678554;0.962046;1.20772;1.41555;1.60019;1.73169;1.8276;1.88427;1.90425
8983;70.6418;12.3379;0.;0.357335;0.678549;0.970225;1.22507;1.44234;1.61237;1.74465;1.83915;1.89583;1.91581
8984;161.463;15.0797;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71771;1.82473;1.89564;1.91667
8985;162.376;12.281;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71782;1.82246;1.87549;1.89665
8986;134.771;9.87144;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58673;1.72656;1.81276;1.86946;1.88943
8987;42.4322;15.1572;0.;0.35733;0.73395;1.07516;1.32423;1.53208;1.70216;1.83445;1.92893;1.98561;2.00559
8988;100.484;10.772;0.;0.357335;0.678554;0.962046;1.20778;1.42816;1.59094;1.72359;1.81807;1.87475;1.89473
8989;24.2304;14.9672;0.;0.413527;0.79304;1.08295;1.32856;1.53646;1.70653;1.83882;1.9333;1.98998;2.00997
8990;157.788;12.643;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71768;1.82276;1.87919;1.89949
8991;186.579;17.0859;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81248;1.86703;1.8986
8992;89.204;4.96084;0.;0.357324;0.67859;0.962013;1.21242;1.43705;1.60303;1.73537;1.82985;1.88656;1.90648
8993;39.0004;12.3897;0.0000000000000000138778;0.35732;0.70089;0.994697;1.24139;1.44925;1.61933;1.75162;1.8461;1.90278;1.92276
8994;40.769;15.291;-0.0000000000000000138778;0.356941;0.737416;1.08341;1.33089;1.53875;1.70882;1.84111;1.93559;1.99227;2.01226
8995;138.814;11.5435;0.;0.357335;0.678553;0.962021;1.20769;1.41559;1.58569;1.72963;1.81945;1.87648;1.89646
8996;53.0057;4.66579;0.;0.357333;0.680455;0.992954;1.23638;1.44425;1.61433;1.74661;1.8411;1.89778;1.91776
8997;85.1418;12.7232;0.;0.357335;0.678556;0.962033;1.22597;1.44031;1.61518;1.74742;1.84192;1.8986;1.91858
8998;32.1092;7.17845;-0.0000000000000000277556;0.357468;0.687945;0.960277;1.20598;1.41387;1.58395;1.71624;1.81072;1.8674;1.88738
8999;173.644;3.3253;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71789;1.81437;1.88241;1.90129
9000;154.463;14.977;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58568;1.71723;1.82714;1.90051;1.92057
9001;98.2937;5.51572;0.;0.357324;0.678594;0.962044;1.20791;1.4307;1.59597;1.72773;1.82222;1.87891;1.89889
9002;81.0899;3.03648;0.0000000000000000138778;0.357271;0.678514;0.962229;1.24095;1.47938;1.64957;1.78186;1.87634;1.93304;1.95297
9003;14.0497;3.52431;0.;0.420081;0.754544;1.03787;1.28353;1.49142;1.6615;1.79378;1.88827;1.94495;1.96493
9004;151.406;2.01258;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58554;1.72463;1.85829;1.92274;1.94259
9005;187.196;17.4294;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81247;1.86518;1.90218
9006;107.963;3.89204;0.;0.357271;0.678559;0.962019;1.2076;1.42373;1.61657;1.74774;1.84227;1.89897;1.91889
9007;174.938;17.938;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71798;1.80939;1.92226;1.95106
9008;124.083;16.6584;0.;0.357324;0.67857;0.962038;1.2077;1.41555;1.62455;1.81513;1.91095;1.96764;1.98762
9009;148.849;15.0126;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58569;1.72461;1.83744;1.905;1.92493
9010;171.125;13.0525;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.8131;1.8741;1.89749
9011;83.0148;2.24874;0.0000000000000000138778;0.357271;0.678543;0.961961;1.24928;1.51725;1.68927;1.82151;1.91599;1.97269;1.99262
9012;26.594;9.97492;0.;0.365699;0.680967;0.963294;1.20896;1.41685;1.58692;1.71921;1.81369;1.87037;1.89036
9013;51.208;13.6919;0.;0.357308;0.69012;0.999189;1.26876;1.47659;1.64666;1.77895;1.87344;1.93011;1.9501
9014;38.6254;12.3106;-0.0000000000000000416334;0.357637;0.700259;0.993482;1.24003;1.4479;1.61798;1.75027;1.84475;1.90143;1.92141
9015;179.965;14.3733;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.81198;1.87553;1.89647
9016;172.343;8.40483;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81533;1.87627;1.88854
9017;158.605;2.53116;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.7186;1.83306;1.89944;1.91936
9018;180.32;6.80472;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81282;1.88011;1.89251
9019;35.2304;15.964;0.;0.35828;0.764679;1.1261;1.37185;1.57974;1.74981;1.8821;1.97659;2.03326;2.05325
9020;136.324;10.4229;0.;0.357335;0.678553;0.962021;1.20769;1.41557;1.58623;1.72789;1.81454;1.87128;1.89126
9021;80.4202;9.79194;0.;0.357324;0.678571;0.962101;1.21886;1.41598;1.58585;1.71814;1.81263;1.86931;1.88929
9022;49.1365;8.68969;0.0000000000000000416334;0.357344;0.682147;0.964373;1.20359;1.41151;1.58158;1.71387;1.80835;1.86503;1.88502
9023;58.9968;2.38991;-0.0000000000000000138778;0.35722;0.679839;1.02684;1.32032;1.52848;1.69854;1.83082;1.92531;1.98199;2.00197
9024;132.716;9.17149;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58778;1.72469;1.81117;1.86785;1.88784
9025;74.0385;7.80429;0.;0.357324;0.678584;0.962632;1.21635;1.41247;1.58251;1.71479;1.80929;1.86598;1.88596
9026;69.9684;12.4527;0.;0.357335;0.67855;0.971897;1.22668;1.44434;1.61436;1.74665;1.84115;1.89783;1.91781
9027;173.441;15.0576;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.81084;1.87675;1.90749
9028;73.7932;12.4474;0.;0.357334;0.678562;0.965349;1.22495;1.44328;1.61342;1.7457;1.8402;1.89688;1.91686
9029;181.735;5.15767;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81265;1.87866;1.89586
9030;73.2459;3.13851;-0.0000000000000000138778;0.357276;0.678454;0.966691;1.26185;1.47966;1.64964;1.78192;1.87642;1.93313;1.95305
9031;108.402;14.7507;0.;0.357335;0.678554;0.96205;1.2077;1.43177;1.62999;1.77595;1.87039;1.92707;1.94705
9032;106.946;3.83853;0.;0.357271;0.678559;0.962025;1.20761;1.42539;1.61771;1.74903;1.84353;1.90023;1.92016
9033;142.049;4.32546;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58577;1.73012;1.82766;1.88345;1.90339
9034;46.0787;10.7099;0.;0.357317;0.690148;0.969039;1.21577;1.42364;1.59371;1.726;1.82049;1.87716;1.89715
9035;41.4377;17.2921;0.;0.356992;0.807018;1.23176;1.47651;1.68443;1.85451;1.98679;2.08128;2.13796;2.15794
9036;66.2376;14.5353;0.;0.357329;0.678573;0.994351;1.27563;1.49345;1.66348;1.79577;1.89025;1.94693;1.96691
9037;178.787;15.3874;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71795;1.81181;1.87533;1.90384
9038;82.1393;15.7659;0.;0.357324;0.678589;0.961986;1.25766;1.52282;1.69477;1.82704;1.92151;1.97823;1.9982
9039;156.483;2.21917;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58562;1.71946;1.84091;1.90855;1.92848
9040;154.136;8.30132;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71964;1.82109;1.86784;1.88777
9041;58.6964;15.256;0.;0.357326;0.67889;1.01412;1.31543;1.52402;1.69408;1.82637;1.92085;1.97753;1.99751
9042;29.6323;4.782;0.;0.36146;0.712017;0.991998;1.23773;1.44562;1.6157;1.74799;1.84247;1.89915;1.91913
9043;29.4696;6.36264;0.;0.358867;0.69123;0.966556;1.2123;1.4202;1.59027;1.72256;1.81704;1.87372;1.89371
9044;83.1961;17.0972;0.;0.357323;0.678583;0.962018;1.28731;1.59747;1.76713;1.89945;1.99392;2.05063;2.07061
9045;120.914;14.1579;0.;0.357335;0.678554;0.962046;1.20772;1.41552;1.6069;1.75604;1.85202;1.90869;1.92867
9046;82.1264;10.8722;0.;0.357335;0.678552;0.962057;1.2213;1.42244;1.5932;1.72548;1.81997;1.87665;1.89663
9047;124.608;15.9197;0.;0.357324;0.67857;0.962038;1.20769;1.41559;1.61435;1.78868;1.88638;1.94304;1.96302
9048;85.6307;12.5945;0.;0.357335;0.678555;0.962027;1.22467;1.43791;1.61306;1.7453;1.8398;1.89648;1.91646
9049;119.126;14.4771;0.;0.357335;0.678554;0.962046;1.20772;1.41554;1.60882;1.7632;1.85846;1.91513;1.93512
9050;65.0029;14.7233;0.;0.357334;0.678552;0.999961;1.28537;1.50015;1.67019;1.80248;1.89696;1.95364;1.97362
9051;68.6537;13.0335;0.;0.357336;0.678561;0.977214;1.23574;1.45523;1.62523;1.75752;1.85202;1.90869;1.92868
9052;103.32;13.927;0.;0.357335;0.678553;0.962041;1.2077;1.439;1.62615;1.76188;1.85634;1.91302;1.933
9053;33.5721;9.55753;0.0000000000000000277556;0.35864;0.685481;0.960801;1.20647;1.41436;1.58444;1.71673;1.81121;1.86789;1.88787
9054;135.515;10.133;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58644;1.72721;1.81357;1.87027;1.89025
9055;186.092;9.72933;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81243;1.87758;1.89507
9056;117.984;12.5655;0.;0.357335;0.678553;0.962035;1.2077;1.4158;1.60057;1.73679;1.83175;1.88843;1.90841
9057;55.0288;12.9471;0.;0.35733;0.68144;0.985707;1.24928;1.45737;1.62744;1.75972;1.85421;1.91088;1.93087
9058;177.297;13.5041;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.81168;1.87607;1.8959
9059;119.472;13.5091;0.;0.357335;0.678554;0.962046;1.20769;1.41558;1.60405;1.74748;1.84288;1.89955;1.91953
9060;144.746;13.1086;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58563;1.72942;1.82649;1.88645;1.90638
9061;156.898;10.8704;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71818;1.82241;1.87181;1.89186
9062;42.1543;3.49611;0.;0.357358;0.70941;1.02704;1.27255;1.48044;1.65052;1.7828;1.87729;1.93396;1.95395
9063;188.082;10.0039;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81241;1.8759;1.89959
9064;151.396;7.10882;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72119;1.81982;1.86876;1.88876
9065;181.582;2.54738;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81256;1.87849;1.90285
9066;40.8255;15.3262;-0.0000000000000000138778;0.356932;0.73807;1.085;1.33249;1.54035;1.71043;1.84271;1.9372;1.99388;2.01386
9067;154.145;2.84933;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72024;1.8364;1.89663;1.91656
9068;87.7265;7.05081;0.;0.357324;0.678571;0.962039;1.21228;1.42092;1.58505;1.71741;1.81191;1.8686;1.88858
9069;24.7369;10.0595;0.0000000000000000138778;0.367822;0.681134;0.96419;1.20986;1.41775;1.58782;1.72011;1.81459;1.87127;1.89126
9070;98.516;3.17493;-0.0000000000000000138778;0.357271;0.678559;0.962;1.20847;1.44887;1.63598;1.76811;1.86261;1.91932;1.93924
9071;76.2907;16.0763;0.;0.357324;0.678596;0.961785;1.27005;1.54432;1.71454;1.84683;1.94129;1.99801;2.01798
9072;187.575;5.66097;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81241;1.87657;1.90324
9073;86.5119;2.47187;0.0000000000000000277556;0.357271;0.678523;0.961762;1.23048;1.49754;1.67165;1.80385;1.89835;1.95505;1.97498
9074;75.752;8.10257;0.;0.357323;0.678581;0.962315;1.21692;1.41223;1.58214;1.71445;1.80893;1.86562;1.8856
9075;145.227;5.63202;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.72579;1.8198;1.87377;1.89379
9076;85.5927;10.7467;0.;0.357335;0.678555;0.962028;1.21866;1.42113;1.59194;1.72421;1.81871;1.87539;1.89538
9077;187.362;6.48305;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81241;1.87711;1.9031
9078;131.707;16.8759;0.;0.357324;0.67857;0.962039;1.2077;1.41564;1.58388;1.78781;1.90916;1.96587;1.98585
9079;98.9385;8.18551;0.;0.357324;0.678594;0.962025;1.20782;1.426;1.5833;1.71501;1.80954;1.86622;1.8862
9080;128.608;13.4391;0.;0.357335;0.678554;0.962046;1.20772;1.41557;1.59442;1.73563;1.83861;1.89523;1.91521
9081;114.865;10.2914;0.;0.357335;0.678554;0.962046;1.20772;1.41671;1.59459;1.72016;1.81466;1.87135;1.89133
9082;113.735;6.18118;0.;0.357324;0.678594;0.96202;1.20769;1.41689;1.59802;1.72158;1.81605;1.87273;1.89272
9083;25.5725;11.3763;-0.0000000000000000138778;0.373475;0.69355;0.980305;1.22592;1.43381;1.60389;1.73618;1.83066;1.88734;1.90732
9084;119.696;11.5372;0.;0.357335;0.678554;0.962046;1.20769;1.41564;1.59889;1.72703;1.82207;1.87873;1.89872
9085;157.548;14.3762;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71742;1.82428;1.89204;1.91234
9086;107.235;14.5438;0.;0.357335;0.678554;0.962046;1.20771;1.43499;1.62974;1.77219;1.86661;1.9233;1.94328
9087;178.599;17.9987;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.81162;1.92008;1.94641
9088;129.636;5.51027;0.;0.357324;0.67859;0.96202;1.20771;1.41556;1.58973;1.72998;1.81921;1.87593;1.89592
9089;49.2797;4.85001;0.;0.357309;0.683538;0.991541;1.23342;1.44136;1.61144;1.74372;1.83821;1.89489;1.91487
9090;150.657;15.6811;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.7203;1.84067;1.91347;1.9334
9091;114.808;14.0508;0.;0.357335;0.678554;0.962046;1.20772;1.41669;1.60676;1.75863;1.85319;1.90988;1.92986
9092;75.5503;15.5056;0.;0.35733;0.678585;0.962902;1.26124;1.51995;1.6902;1.82249;1.91695;1.97367;1.99364
9093;97.0535;16.1178;0.;0.357323;0.678574;0.96204;1.20723;1.46682;1.69431;1.82677;1.92123;1.97794;1.99792
9094;79.1751;15.9077;0.;0.357324;0.678596;0.961839;1.26274;1.53309;1.70371;1.83599;1.93045;1.98717;2.00714
9095;74.6747;6.42803;0.;0.357324;0.678557;0.962406;1.2211;1.41894;1.5889;1.72119;1.81569;1.87238;1.89236
9096;119.736;5.69911;0.;0.357324;0.67859;0.96202;1.2077;1.41576;1.59826;1.72512;1.8188;1.87551;1.89549
9097;10.755;8.71188;0.;0.359818;0.673779;0.957287;1.20294;1.41083;1.58091;1.7132;1.80768;1.86436;1.88434
9098;142.572;6.65264;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58575;1.72775;1.81485;1.86986;1.88987
9099;66.334;11.9991;0.;0.357329;0.678564;0.977299;1.22533;1.43793;1.60797;1.74025;1.83474;1.89142;1.9114
9100;68.5815;4.40899;0.0000000000000000138778;0.357276;0.67849;0.968923;1.24064;1.44616;1.61629;1.74856;1.84306;1.89975;1.91973
9101;49.0252;16.7596;0.;0.357456;0.707374;1.14851;1.4116;1.61955;1.78963;1.92192;2.0164;2.07308;2.09306
9102;84.5544;8.08636;0.;0.357324;0.678575;0.962027;1.21542;1.41524;1.58236;1.71469;1.80919;1.86587;1.88586
9103;100.431;6.11457;0.;0.357324;0.678594;0.962052;1.20774;1.42746;1.59143;1.72254;1.81707;1.87375;1.89374
9104;73.699;17.5165;0.;0.357322;0.678699;0.952893;1.3812;1.65382;1.82411;1.9564;2.05087;2.10759;2.12756
9105;13.7355;9.28312;0.;0.364116;0.675902;0.959349;1.20501;1.4129;1.58298;1.71527;1.80975;1.86643;1.88641
9106;117.893;14.2358;0.;0.357335;0.678554;0.962046;1.20771;1.41564;1.60756;1.75986;1.85486;1.91152;1.93151
9107;72.4663;11.8397;0.;0.357335;0.678555;0.96649;1.22094;1.43471;1.60476;1.73705;1.83155;1.88822;1.90821
9108;93.2499;5.86359;0.;0.357324;0.67859;0.962041;1.20895;1.43056;1.59269;1.72496;1.81945;1.87613;1.89612
9109;138.702;13.8666;0.;0.357335;0.678553;0.962021;1.20769;1.41559;1.58549;1.73345;1.83898;1.89625;1.91622
9110;128.29;16.7419;0.;0.357324;0.67857;0.962039;1.20771;1.41564;1.60087;1.80638;1.90871;1.9654;1.98537
