exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
8209;188.083;2.73542;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858969;0.906191;0.936823;0.950133
8210;23.216;4.90664;0.;0.18644;0.35478;0.495396;0.618239;0.722185;0.807224;0.873367;0.920609;0.948949;0.95894
8211;165.822;11.1534;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858971;0.910201;0.935785;0.946003
8212;13.2771;11.6499;-0.0000000000000000138778;0.187202;0.351434;0.493173;0.615997;0.719943;0.804982;0.871125;0.918367;0.946707;0.956698
8213;74.5263;7.04894;0.;0.178662;0.339291;0.481198;0.609283;0.707548;0.792536;0.858678;0.905928;0.934272;0.944263
8214;15.7595;14.1452;-0.0000000000000000104083;0.202523;0.385311;0.527214;0.650034;0.753981;0.83902;0.905163;0.952405;0.980744;0.990736
8215;27.4187;14.2275;0.;0.19573;0.375647;0.525473;0.648263;0.752206;0.837245;0.903389;0.950631;0.97897;0.988962
8216;20.6829;6.39012;0.;0.184493;0.342432;0.483291;0.606143;0.710086;0.795125;0.861268;0.90851;0.93685;0.946841
8217;99.1133;16.5241;0.;0.178662;0.339287;0.481022;0.603587;0.736005;0.854869;0.921127;0.968362;0.996718;1.00671
8218;131.134;4.38712;-0.00000000000000000693889;0.178635;0.33928;0.481013;0.603844;0.707754;0.794579;0.868602;0.914335;0.942698;0.95268
8219;99.2206;12.0659;0.;0.178667;0.339277;0.48102;0.603956;0.715735;0.801283;0.86777;0.915004;0.943344;0.953335
8220;49.1694;8.57919;0.00000000000000000693889;0.178672;0.340993;0.482246;0.601722;0.70568;0.790719;0.856863;0.904105;0.932444;0.942435
8221;70.4895;6.23822;0.;0.178662;0.339293;0.482135;0.610216;0.710212;0.795286;0.861431;0.908681;0.937024;0.947015
8222;149.015;5.24625;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792814;0.861352;0.911514;0.9377;0.947704
8223;151.667;17.0369;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792846;0.857328;0.932761;0.971129;0.981127
8224;35.6498;8.75879;-0.0000000000000000138778;0.178754;0.343363;0.47892;0.601687;0.705633;0.790672;0.856815;0.904057;0.932397;0.942388
8225;166.527;8.59246;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858969;0.910103;0.935547;0.944064
8226;24.4394;17.1955;0.;0.235402;0.482516;0.623218;0.746083;0.850029;0.935067;1.00121;1.04845;1.07679;1.08678
8227;100.901;5.41051;0.;0.178662;0.339297;0.481009;0.603885;0.7144;0.798703;0.864251;0.91151;0.939853;0.949844
8228;105.914;17.8943;0.;0.178662;0.339287;0.481026;0.603986;0.706125;0.907683;0.970075;1.01737;1.04573;1.05571
8229;43.3799;14.0775;0.;0.178668;0.358756;0.516509;0.641763;0.745681;0.830719;0.896863;0.944105;0.972444;0.982436
8230;124.837;12.4119;0.;0.178667;0.339277;0.481023;0.603846;0.707775;0.799156;0.865572;0.914333;0.942665;0.952652
8231;11.1591;3.55278;0.;0.211894;0.375911;0.517611;0.640438;0.744384;0.829423;0.895566;0.942808;0.971148;0.981139
8232;32.274;7.33972;-0.0000000000000000138778;0.178724;0.343624;0.479716;0.60256;0.706504;0.791543;0.857686;0.904928;0.933267;0.943259
8233;180.44;17.2777;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858974;0.906063;0.939226;0.96052
8234;66.4665;11.8162;0.;0.178664;0.339281;0.488155;0.611586;0.717645;0.802667;0.86881;0.916052;0.944392;0.954383
8235;37.7628;4.395;0.00000000000000000693889;0.17883;0.354746;0.500336;0.622971;0.726918;0.811957;0.8781;0.925342;0.953682;0.963673
8236;145.389;16.0995;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792835;0.868517;0.933169;0.96324;0.973216
8237;13.9992;9.41686;0.;0.182296;0.338311;0.480044;0.60287;0.706817;0.791856;0.857999;0.905241;0.93358;0.943572
8238;13.5737;16.6999;0.;0.255959;0.46165;0.603442;0.72627;0.830216;0.915255;0.981398;1.02864;1.05698;1.06697
8239;66.4273;11.1335;0.;0.178668;0.339278;0.486985;0.608426;0.713415;0.798448;0.864591;0.911833;0.940172;0.950164
8240;85.8433;17.9186;0.;0.178662;0.339291;0.481205;0.598272;0.850115;0.930268;0.996481;1.04372;1.07207;1.08206
8241;160.06;4.04701;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.859135;0.912313;0.940662;0.950423
8242;33.0375;14.5221;-0.0000000000000000277556;0.18259;0.366403;0.529226;0.652043;0.755987;0.841026;0.907169;0.954411;0.982751;0.992742
8243;48.7194;8.30454;0.0000000000000000208167;0.178672;0.341033;0.482181;0.601634;0.705602;0.790641;0.856785;0.904027;0.932366;0.942358
8244;186.72;3.97165;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.90621;0.937778;0.950386
8245;172.344;5.17146;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858956;0.907597;0.939216;0.946414
8246;105.931;17.1193;0.;0.178662;0.339287;0.481024;0.603906;0.729739;0.866551;0.932837;0.980092;1.00845;1.01844
8247;96.2668;2.4466;0.;0.178635;0.33928;0.480962;0.605176;0.735792;0.832821;0.898908;0.946155;0.974501;0.984461
8248;77.291;14.4258;0.;0.178667;0.33929;0.481455;0.621083;0.741702;0.826998;0.893133;0.940383;0.968722;0.978714
8249;105.897;13.4855;0.;0.178667;0.339277;0.481024;0.603854;0.716633;0.807317;0.876584;0.923802;0.952141;0.962133
8250;50.7802;15.1151;0.;0.178671;0.347364;0.517721;0.658126;0.762029;0.847066;0.91321;0.960452;0.988791;0.998783
8251;158.287;3.57245;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79282;0.859276;0.913723;0.942858;0.952744
8252;167.944;9.67113;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858967;0.909369;0.935839;0.944504
8253;139.484;4.74482;0.;0.178662;0.339295;0.481024;0.603861;0.707782;0.792996;0.865752;0.912065;0.940145;0.950136
8254;66.8972;5.67146;0.;0.178667;0.339282;0.484091;0.611624;0.713211;0.798292;0.864442;0.911683;0.940026;0.950017
8255;165.421;9.93378;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.910568;0.935186;0.944665
8256;37.0722;11.1107;-0.00000000000000000693889;0.179114;0.346493;0.487603;0.61056;0.7145;0.799538;0.865682;0.912924;0.941263;0.951255
8257;162.232;9.05308;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792823;0.859015;0.911637;0.934527;0.944141
8258;156.804;17.6525;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792842;0.858063;0.926612;0.978249;0.988261
8259;116.729;11.8584;0.;0.178667;0.339277;0.481023;0.603846;0.708045;0.799155;0.865187;0.912541;0.940881;0.950873
8260;47.4435;3.57614;0.;0.178614;0.346266;0.51033;0.633681;0.737616;0.822655;0.888798;0.93604;0.96438;0.974371
8261;142.455;6.41687;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792879;0.863906;0.90778;0.935321;0.945319
8262;121.772;6.26479;0.;0.178662;0.339295;0.48101;0.603854;0.707826;0.798049;0.861135;0.907618;0.935977;0.945967
8263;117.582;11.4459;0.;0.178667;0.339277;0.481023;0.603859;0.70796;0.798967;0.863425;0.910806;0.939142;0.949134
8264;22.5543;6.54618;0.;0.183178;0.342118;0.482452;0.605311;0.709254;0.794293;0.860436;0.907678;0.936018;0.946009
8265;179.621;10.3846;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.906218;0.940005;0.944734
8266;184.727;6.13367;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906241;0.939138;0.949136
8267;156.583;11.4225;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792838;0.85904;0.911099;0.936887;0.946929
8268;31.9429;5.15301;0.;0.179472;0.352992;0.492226;0.615078;0.719023;0.804062;0.870205;0.917447;0.945787;0.955778
8269;129.544;14.2116;0.;0.178667;0.339277;0.481023;0.603849;0.707789;0.796715;0.87072;0.924243;0.952552;0.962543
8270;172.183;17.9384;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858995;0.902267;0.969207;0.978581
8271;138.114;14.4613;0.;0.178667;0.339277;0.481011;0.603844;0.70779;0.792708;0.867767;0.923503;0.952063;0.962048
8272;86.2709;4.38309;0.;0.178662;0.339295;0.480985;0.608839;0.722262;0.806281;0.872435;0.919686;0.948037;0.957998
8273;33.7293;16.3233;0.;0.179212;0.395307;0.575832;0.698701;0.802642;0.887681;0.953824;1.00107;1.02941;1.0394
8274;81.5008;9.16772;0.;0.178662;0.339287;0.481026;0.609;0.707058;0.791703;0.857857;0.905098;0.933441;0.943432
8275;77.9161;15.5217;0.;0.178667;0.339294;0.481054;0.628403;0.759346;0.844592;0.910734;0.957965;0.986323;0.99631
8276;163.764;12.9325;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.858936;0.910847;0.938746;0.94976
8277;66.7097;8.94238;0.;0.178669;0.339292;0.484213;0.60406;0.706196;0.791256;0.857406;0.904647;0.93299;0.942981
8278;75.2297;15.8627;0.;0.178662;0.339292;0.481348;0.635219;0.767498;0.852569;0.91871;0.965947;0.994303;1.00429
8279;175.31;15.7518;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858976;0.905497;0.938543;0.955483
8280;100.232;9.60526;0.;0.178667;0.339277;0.481023;0.603889;0.713226;0.792674;0.85868;0.905933;0.934276;0.944267
8281;155.196;11.6474;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.859158;0.91066;0.937455;0.94748
8282;182.334;9.0575;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906261;0.940137;0.945769
8283;157.22;3.89109;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79282;0.859385;0.913577;0.941584;0.951487
8284;142.987;6.84296;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792868;0.863749;0.907241;0.934662;0.944668
8285;129.347;10.8528;0.;0.178667;0.339277;0.481023;0.603861;0.707784;0.795482;0.861438;0.908439;0.936765;0.946756
8286;148.6;6.44324;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792815;0.861544;0.909465;0.935184;0.945195
8287;137.992;16.6917;0.;0.178667;0.339277;0.481011;0.603844;0.707797;0.792408;0.876555;0.946933;0.975336;0.985326
8288;146.542;13.662;0.;0.178662;0.339295;0.481024;0.603861;0.707794;0.792822;0.863845;0.914388;0.945409;0.955371
8289;188.868;2.39304;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906199;0.93651;0.950057
8290;81.1931;5.70608;0.;0.178662;0.339294;0.481005;0.610229;0.713209;0.797501;0.863659;0.91091;0.939253;0.949244
8291;122.026;17.8712;0.;0.178662;0.339287;0.481023;0.603852;0.707692;0.828404;0.950103;0.99674;1.0251;1.03509
8292;118.886;15.2323;0.;0.178667;0.339277;0.481023;0.603862;0.707727;0.807263;0.889538;0.937086;0.965419;0.97541
8293;132.037;5.83771;0.;0.178662;0.339295;0.48101;0.603855;0.707787;0.794063;0.864797;0.908509;0.936862;0.946855
8294;103.786;17.4461;0.;0.178662;0.339287;0.481014;0.603878;0.742282;0.881077;0.946507;0.993767;1.02212;1.03211
8295;156.665;4.33392;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.859443;0.913097;0.939942;0.949766
8296;131.336;2.48374;0.;0.178635;0.33928;0.481013;0.603844;0.707716;0.796096;0.88166;0.93211;0.960416;0.970375
8297;105.94;3.13517;0.0000000000000000138778;0.178635;0.33928;0.481008;0.603778;0.715341;0.816267;0.882771;0.930014;0.958366;0.968327
8298;163.93;16.657;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.858958;0.913956;0.957388;0.96793
8299;105.285;16.9264;0.;0.178662;0.339287;0.481012;0.603893;0.731696;0.860815;0.927439;0.974686;1.00304;1.01303
8300;48.5476;16.5046;0.;0.178716;0.357677;0.565368;0.69654;0.800493;0.885532;0.951676;0.998917;1.02726;1.03725
8301;146.845;13.5377;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792815;0.863515;0.913694;0.944773;0.954732
8302;79.036;12.7948;0.;0.178668;0.339287;0.481213;0.614407;0.723457;0.808962;0.875102;0.922343;0.950683;0.960674
8303;80.1636;4.69511;0.;0.178662;0.339295;0.481063;0.613225;0.719674;0.804298;0.870456;0.917697;0.94604;0.956031
8304;100.831;10.3735;0.;0.178667;0.339277;0.481023;0.603876;0.713727;0.79429;0.860505;0.907743;0.936087;0.946077
8305;98.8412;16.5255;0.;0.178662;0.339287;0.481031;0.603551;0.736195;0.855082;0.921335;0.968568;0.996925;1.00691
8306;55.4743;3.23996;-0.00000000000000000693889;0.178618;0.340572;0.50755;0.638351;0.742229;0.827268;0.893411;0.940653;0.968992;0.978984
8307;45.3026;5.70781;0.;0.178645;0.343287;0.489045;0.609908;0.713885;0.798924;0.865067;0.912309;0.940649;0.95064
8308;93.6684;12.2517;0.;0.178667;0.339277;0.481009;0.605167;0.71477;0.803221;0.869394;0.916634;0.944973;0.954965
8309;127.974;8.31051;0.;0.178662;0.339295;0.48101;0.603854;0.70778;0.795653;0.860312;0.905153;0.933517;0.943508
8310;174.918;17.1612;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858988;0.905146;0.943059;0.964408
8311;140.787;4.19743;0.;0.178662;0.339295;0.481024;0.603861;0.707791;0.79294;0.865878;0.914447;0.942501;0.952467
8312;154.257;4.86064;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.859828;0.912711;0.938461;0.948421
8313;29.0135;5.18936;0.00000000000000000693889;0.180844;0.35292;0.492105;0.614979;0.718923;0.803962;0.870105;0.917347;0.945686;0.955678
8314;74.8305;12.4172;0.;0.178667;0.339272;0.48215;0.612471;0.721247;0.806363;0.872502;0.919752;0.948091;0.958083
8315;87.5367;9.9439;0.;0.178667;0.339277;0.481019;0.607435;0.709161;0.793297;0.859435;0.906686;0.935029;0.94502
8316;180.456;15.1859;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858969;0.906019;0.937412;0.949991
8317;182.842;16.2286;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906149;0.936604;0.951361
8318;123.56;14.436;0.;0.178667;0.339277;0.481023;0.603848;0.707768;0.803388;0.878745;0.927642;0.955967;0.965959
8319;172.223;14.2041;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858982;0.905831;0.937697;0.951445
8320;185.753;10.6091;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858964;0.906212;0.93867;0.946055
8321;119.255;16.7044;0.;0.178662;0.339287;0.481023;0.603858;0.707504;0.816573;0.912281;0.959628;0.987975;0.997962
8322;178.673;4.1993;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858964;0.906497;0.939547;0.948236
8323;178.271;12.6379;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.85898;0.905977;0.938669;0.946256
8324;164.529;5.47526;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792834;0.85899;0.910354;0.937372;0.946313
8325;184.451;5.23453;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858967;0.906245;0.938897;0.949277
8326;53.6345;14.4684;0.;0.178657;0.341936;0.503521;0.645307;0.749257;0.834293;0.900437;0.947679;0.976018;0.98601
8327;126.596;3.27996;0.;0.178635;0.33928;0.481013;0.603843;0.707731;0.798274;0.876038;0.923297;0.951646;0.961605
8328;104.271;17.7782;0.;0.178662;0.339286;0.481025;0.603929;0.734924;0.898976;0.963366;1.01064;1.039;1.04898
8329;151.876;3.19127;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792809;0.860758;0.917688;0.94639;0.956362
8330;119.044;8.63668;0.;0.178662;0.339297;0.48101;0.603856;0.707891;0.798117;0.858062;0.905096;0.933444;0.943435
8331;100.366;17.7631;0.;0.178662;0.339287;0.481031;0.603517;0.757987;0.900698;0.966516;1.01376;1.04212;1.0521
8332;166.588;5.17322;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.909536;0.938187;0.946655
8333;115.7;8.64318;0.;0.178662;0.339297;0.48101;0.603851;0.708152;0.797402;0.857854;0.905055;0.933401;0.943392
8334;22.6729;6.31246;0.;0.183614;0.343602;0.48391;0.60677;0.710713;0.795752;0.861895;0.909137;0.937477;0.947468
8335;43.0576;15.5092;0.;0.178446;0.369531;0.545193;0.66972;0.773646;0.858685;0.924829;0.97207;1.00041;1.0104
8336;39.1683;6.55136;0.;0.178516;0.345627;0.483036;0.605358;0.709313;0.794352;0.860495;0.907737;0.936077;0.946068
8337;50.7455;17.1088;0.;0.178746;0.340383;0.581705;0.720314;0.824313;0.909351;0.975495;1.02274;1.05108;1.06107
8338;41.7683;3.15027;0.;0.178718;0.358215;0.520659;0.643621;0.747561;0.8326;0.898744;0.945986;0.974325;0.984317
8339;164.698;16.9148;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.858979;0.913731;0.959344;0.969949
8340;122.653;14.584;0.;0.178667;0.339277;0.481023;0.603859;0.707751;0.804053;0.880705;0.92917;0.957498;0.96749
8341;145.131;7.35034;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792839;0.863027;0.907246;0.934141;0.944144
8342;96.1728;7.35512;0.;0.178662;0.339297;0.481027;0.604042;0.713082;0.792156;0.858184;0.905441;0.933784;0.943775
8343;108.894;10.9028;0.;0.178667;0.339277;0.481022;0.603837;0.711058;0.79566;0.861993;0.909231;0.937571;0.947562
8344;41.2155;10.839;0.;0.178723;0.346636;0.485553;0.60873;0.712667;0.797705;0.863849;0.911091;0.93943;0.949422
8345;37.9897;5.36073;0.;0.178587;0.349539;0.490369;0.612893;0.716848;0.801887;0.86803;0.915272;0.943611;0.953603
8346;67.0885;11.3547;0.;0.178664;0.33928;0.486919;0.609223;0.714649;0.799677;0.86582;0.913062;0.941402;0.951393
8347;154.171;17.0373;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792851;0.857596;0.924835;0.969226;0.979229
8348;115.539;13.2664;0.;0.178667;0.339277;0.481023;0.603861;0.708208;0.801131;0.873138;0.920475;0.948811;0.958802
8349;81.1529;7.86896;0.;0.178662;0.339287;0.481008;0.608707;0.706924;0.791277;0.857438;0.904679;0.933022;0.943013
8350;114.071;11.5949;0.;0.178667;0.339277;0.481017;0.603851;0.708608;0.798006;0.864345;0.911602;0.93994;0.949931
8351;136.435;11.6079;0.;0.178667;0.339277;0.481011;0.603844;0.707791;0.79302;0.864391;0.910158;0.938588;0.948573
8352;31.2516;7.72761;0.;0.178783;0.34215;0.478682;0.60154;0.705484;0.790523;0.856666;0.903908;0.932247;0.942239
8353;147.863;16.611;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792851;0.864643;0.936334;0.967824;0.977797
8354;152.386;14.6741;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.859205;0.913678;0.949231;0.959196
8355;142.522;6.46123;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792877;0.863885;0.907717;0.935244;0.945242
8356;160.306;15.0314;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792832;0.858822;0.912539;0.948161;0.958554
8357;21.7429;3.71299;0.;0.194786;0.371764;0.513258;0.636096;0.74004;0.825078;0.891222;0.938464;0.966803;0.976795
8358;179.594;17.924;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858978;0.905986;0.942594;0.969529
8359;103.564;6.2865;0.;0.178662;0.339297;0.48101;0.603854;0.712316;0.795753;0.860625;0.907897;0.93624;0.946231
8360;28.2881;5.92392;0.0000000000000000208167;0.180362;0.347661;0.486093;0.608971;0.712915;0.797954;0.864097;0.911339;0.939679;0.94967
8361;126.958;17.0465;0.;0.178662;0.339285;0.48102;0.603854;0.707838;0.804936;0.913287;0.961606;0.989964;0.999951
8362;21.4102;17.6156;0.;0.264929;0.516646;0.65741;0.780267;0.884211;0.969249;1.03539;1.08263;1.11097;1.12097
8363;124.503;13.0435;0.;0.178667;0.339277;0.481023;0.603847;0.707779;0.8002;0.868666;0.917668;0.945986;0.955977
8364;12.3538;10.337;0.;0.182676;0.342009;0.483748;0.606575;0.710522;0.79556;0.861704;0.908946;0.937285;0.947277
8365;139.073;3.91722;0.;0.178662;0.339295;0.481024;0.603861;0.707781;0.793053;0.867358;0.91609;0.944281;0.954245
8366;178.547;4.3253;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906513;0.93956;0.94804
8367;104.813;5.82817;0.;0.178662;0.339297;0.481026;0.60385;0.711938;0.797605;0.862222;0.909485;0.937828;0.947819
8368;176.141;4.38105;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906783;0.939823;0.94784
8369;130.006;5.14456;0.;0.178662;0.339295;0.48101;0.603855;0.707778;0.794807;0.866054;0.910927;0.939286;0.949277
8370;153.601;10.5096;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792832;0.859688;0.909951;0.93547;0.945466
8371;75.5427;15.2979;0.;0.178667;0.339289;0.481579;0.628617;0.756082;0.841176;0.907315;0.954565;0.982904;0.992896
8372;149.238;12.4612;0.;0.178662;0.339295;0.481024;0.603861;0.707787;0.792838;0.86133;0.909877;0.940222;0.950185
8373;165.953;12.184;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792819;0.858953;0.909888;0.936762;0.947668
8374;76.5662;16.1214;0.;0.178662;0.339295;0.480832;0.635198;0.773079;0.858197;0.924341;0.971573;0.99993;1.00992
8375;188.579;16.5748;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858973;0.906249;0.931847;0.937315
8376;69.5924;17.6888;0.;0.178662;0.339432;0.473799;0.743471;0.842394;0.927545;0.993687;1.04092;1.06928;1.07927
8377;186.272;2.37984;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858969;0.906194;0.937262;0.950326
8378;178.532;3.01257;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.90647;0.940117;0.950716
8379;91.976;9.53348;0.;0.178667;0.339277;0.481018;0.605086;0.710654;0.792375;0.858524;0.905775;0.934118;0.944109
8380;117.826;13.3981;0.;0.178667;0.339277;0.481015;0.603854;0.707859;0.801656;0.873486;0.920973;0.94931;0.959302
8381;188.305;4.65581;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906197;0.937765;0.951969
8382;158.989;5.40525;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792823;0.859213;0.911869;0.937004;0.946735
8383;64.058;3.37418;-0.00000000000000000693889;0.178633;0.339242;0.492632;0.633737;0.737759;0.822803;0.888953;0.936194;0.964537;0.974528
8384;120.839;11.7348;0.;0.178667;0.339277;0.481023;0.603851;0.707784;0.799529;0.864046;0.911726;0.940063;0.950054
8385;135.148;16.4501;0.;0.178667;0.339277;0.481011;0.603844;0.707806;0.792229;0.877841;0.945052;0.973435;0.983421
8386;82.6318;3.06877;-0.0000000000000000138778;0.178635;0.339273;0.481018;0.617741;0.738499;0.823679;0.889821;0.937062;0.965414;0.975375
8387;42.9542;14.8702;0.;0.178667;0.364413;0.531084;0.655971;0.759883;0.844922;0.911065;0.958307;0.986646;0.996638
8388;74.425;6.30993;0.;0.178662;0.339284;0.481236;0.610818;0.709924;0.794916;0.861057;0.908308;0.936651;0.946642
8389;103.71;15.1572;0.;0.178667;0.339277;0.481024;0.603828;0.72398;0.826562;0.894584;0.941815;0.970155;0.980146
8390;57.2691;9.62832;-0.0000000000000000138778;0.178664;0.339425;0.486009;0.603552;0.707453;0.79249;0.858633;0.905875;0.934214;0.944206
8391;181.614;2.64232;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906282;0.939147;0.951037
8392;102.923;6.14394;0.;0.178662;0.339297;0.481025;0.603857;0.712685;0.796072;0.861114;0.90838;0.936721;0.946712
8393;10.4861;17.9016;-0.00000000000000000520417;0.410261;0.546676;0.688645;0.811472;0.915418;1.00046;1.0666;1.11384;1.14218;1.15217
8394;42.3832;2.673;0.;0.178678;0.361981;0.533065;0.656523;0.760447;0.845486;0.91163;0.958872;0.987211;0.997203
8395;119.688;16.1353;0.;0.178662;0.339287;0.481023;0.603853;0.707606;0.812018;0.901444;0.948931;0.977282;0.987269
8396;159.786;17.5301;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792835;0.858703;0.921332;0.972743;0.982643
8397;150.937;12.9966;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792824;0.860232;0.910562;0.941848;0.951813
8398;75.2509;4.9799;0.;0.178662;0.339285;0.481387;0.61517;0.717495;0.802466;0.86862;0.91586;0.944204;0.954195
8399;167.4;16.5954;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858991;0.909151;0.952913;0.965213
8400;68.4179;7.89302;0.;0.178662;0.339289;0.482938;0.605416;0.706029;0.791102;0.857252;0.904493;0.932837;0.942827
8401;58.4697;15.8685;0.;0.178673;0.339175;0.513441;0.671809;0.775995;0.861039;0.927182;0.974424;1.00276;1.01275
8402;164.041;17.4013;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.858973;0.916105;0.966578;0.976615
8403;44.0006;10.7789;0.;0.178653;0.346183;0.484956;0.608312;0.712248;0.797286;0.86343;0.910672;0.939011;0.949003
8404;159.99;6.2255;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.859149;0.911623;0.935702;0.945309
8405;180.143;2.90623;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906354;0.939574;0.950608
8406;78.1021;6.72001;0.;0.178662;0.339289;0.48101;0.609904;0.708692;0.793428;0.859585;0.906826;0.935169;0.94516
8407;94.1153;16.2574;0.;0.178662;0.339287;0.481028;0.603801;0.739763;0.851761;0.917921;0.965151;0.993509;1.0035
8408;159.855;16.7873;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792835;0.858756;0.916975;0.961859;0.971962
8409;179.492;12.9323;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906004;0.938589;0.94611
8410;144.494;8.94838;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792838;0.86364;0.906383;0.933908;0.943903
8411;63.0285;15.4014;0.;0.178667;0.339269;0.506125;0.657648;0.763175;0.848202;0.914345;0.961587;0.989926;0.999918
8412;53.0414;3.63518;0.;0.178624;0.341289;0.505787;0.631688;0.735594;0.820633;0.886777;0.934019;0.962358;0.97235
8413;158.678;10.8492;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.85898;0.911586;0.935772;0.945841
8414;111.678;5.75488;0.;0.178662;0.339297;0.48101;0.603843;0.708976;0.799614;0.862257;0.909521;0.937866;0.947857
8415;86.6697;5.63208;0.;0.178662;0.339295;0.48101;0.607117;0.71473;0.797643;0.863818;0.911069;0.939412;0.949403
8416;29.5471;6.95539;0.0000000000000000277556;0.179373;0.343472;0.480787;0.603663;0.70761;0.792649;0.858793;0.906035;0.934374;0.944365
8417;104.837;12.3657;0.;0.178667;0.339277;0.481024;0.603844;0.715173;0.801117;0.868976;0.916206;0.944545;0.954537
8418;137.56;6.98502;0.;0.178662;0.339295;0.48101;0.603855;0.707785;0.793106;0.864497;0.906324;0.934493;0.94449
